../../bgmaps/AR0501SR.map
(16,23) (16,18)
(19,21) (15,21)
(19,27) (15,40)
(25,36) (19,38)
(15,40) (36,34)
(25,16) (14,26)
(32,21) (30,21)
(36,32) (11,46)
(14,39) (31,40)
(34,43) (23,36)
(42,39) (26,34)
(11,47) (13,38)
(22,12) (38,14)
(12,41) (25,35)
(42,34) (41,33)
(22,10) (15,44)
(28,17) (37,26)
(13,44) (20,23)
(36,44) (15,41)
(42,36) (20,23)
(20,12) (22,40)
(10,46) (25,39)
(7,39) (35,34)
(21,20) (38,16)
(27,41) (30,36)
(31,37) (21,22)
(20,26) (31,43)
(9,39) (33,38)
(38,14) (17,17)
(17,37) (37,26)
(30,33) (31,20)
(38,29) (21,14)
(6,43) (30,45)
(36,18) (20,44)
(15,43) (33,23)
(33,31) (16,29)
(34,30) (26,18)
(37,18) (44,22)
(38,43) (23,36)
(37,36) (15,38)
(33,26) (41,15)
(9,23) (16,46)
(29,44) (29,43)
(26,20) (10,44)
(29,33) (22,16)
(15,35) (19,39)
(26,31) (24,29)
(33,37) (22,30)
(39,25) (16,36)
(41,18) (24,13)
(37,34) (19,23)
(15,19) (17,18)
(27,15) (15,25)
(37,20) (10,41)
(13,36) (43,22)
(42,37) (7,39)
(13,18) (10,37)
(26,40) (23,38)
(10,46) (21,11)
(16,48) (21,27)
(14,41) (35,27)
(27,33) (30,42)
(31,35) (24,31)
(37,36) (10,22)
(10,47) (33,23)
(11,21) (34,30)
(42,25) (40,38)
(33,34) (43,23)
(42,36) (16,45)
(36,26) (28,17)
(37,35) (33,31)
(14,21) (38,19)
(40,13) (8,45)
(14,39) (41,15)
(10,46) (41,25)
(25,30) (13,36)
(35,22) (8,38)
(22,14) (15,39)
(28,19) (24,37)
(11,41) (17,44)
(38,27) (39,26)
(31,37) (14,18)
(14,25) (17,14)
(10,22) (8,44)
(15,46) (24,20)
(12,21) (35,41)
(9,39) (33,31)
(32,21) (32,43)
(21,27) (42,15)
(22,39) (10,43)
(43,37) (33,26)
(26,18) (11,45)
(11,20) (21,24)
(41,40) (37,23)
(30,41) (21,23)
(25,30) (16,20)
(12,36) (20,42)
(40,14) (11,45)
(18,24) (20,13)
(15,45) (27,42)
(14,45) (7,40)
(11,42) (40,25)
(29,35) (33,32)
(39,26) (9,40)
(41,13) (28,19)
(40,24) (19,41)
(18,24) (22,40)
(21,37) (36,45)
(45,36) (28,17)
(10,42) (18,25)
(25,13) (37,22)
(22,38) (39,37)
(35,27) (19,45)
(27,35) (10,46)
(41,13) (22,29)
(25,14) (9,38)
(28,37) (10,24)
(37,36) (28,41)
(30,45) (33,46)
(11,21) (45,22)
(35,19) (22,30)
(9,38) (36,37)
(18,14) (17,30)
(21,10) (34,38)
(16,40) (43,35)
(17,18) (42,25)
(35,18) (19,39)
(16,27) (18,39)
(32,34) (9,40)
(20,23) (19,37)
(34,31) (25,29)
(29,34) (35,33)
(14,21) (22,27)
(22,25) (28,32)
(30,20) (39,37)
(37,18) (20,12)
(39,18) (35,46)
(32,42) (32,34)
(40,18) (16,37)
(7,42) (36,20)
(21,38) (39,18)
(19,38) (31,22)
(8,40) (15,38)
(32,25) (43,24)
(23,16) (39,38)
(19,43) (36,26)
(20,11) (40,14)
(26,38) (18,43)
(13,36) (19,36)
(34,25) (12,21)
(17,37) (22,23)
(21,19) (17,42)
(42,23) (41,24)
(20,45) (36,29)
(38,42) (14,18)
(43,24) (23,27)
(14,39) (17,40)
(39,25) (24,39)
(13,19) (15,40)
(32,40) (33,32)
(24,27) (38,26)
(23,40) (24,27)
(17,17) (31,38)
(44,36) (19,24)
(24,34) (24,35)
(23,31) (23,39)
(42,32) (22,24)
(13,46) (43,23)
(44,36) (12,46)
(45,22) (23,31)
(11,38) (13,24)
(22,15) (36,30)
(11,38) (34,37)
(19,43) (38,21)
(18,20) (21,42)
(21,14) (29,36)
(18,24) (14,44)
(23,12) (22,30)
(43,22) (20,28)
(41,17) (10,24)
(23,37) (14,24)
(14,49) (15,39)
(10,21) (44,22)
(15,48) (32,20)
(35,42) (23,37)
(23,24) (35,31)
(14,44) (22,27)
(19,45) (40,38)
(32,41) (27,18)
(19,27) (19,26)
(40,31) (27,30)
(16,36) (39,22)
(14,22) (17,42)
(10,22) (35,31)
(17,22) (28,36)
(38,24) (13,36)
(14,45) (22,29)
(42,15) (37,27)
(24,23) (19,21)
(11,48) (9,38)
(17,24) (29,35)
(30,38) (34,30)
(41,38) (23,18)
(37,41) (39,22)
(40,30) (30,22)
(42,33) (9,21)
(12,38) (7,44)
(35,40) (42,14)
(30,39) (27,40)
(26,30) (41,13)
(18,26) (40,26)
(8,44) (30,36)
(24,19) (9,39)
(40,30) (40,16)
(25,13) (34,30)
(31,36) (41,39)
(31,40) (20,43)
(14,36) (36,36)
(19,46) (34,30)
(17,14) (26,35)
(31,37) (24,22)
(15,27) (29,22)
(27,38) (34,34)
(37,22) (42,38)
(26,21) (27,41)
(16,29) (21,43)
(31,34) (33,24)
(18,45) (23,20)
(35,23) (42,37)
(25,19) (37,19)
(13,43) (41,23)
(19,38) (40,26)
(16,17) (17,30)
(24,19) (20,22)
(34,38) (27,41)
(28,32) (38,27)
(35,39) (10,20)
(39,38) (28,20)
(26,17) (8,42)
(30,43) (41,31)
(13,39) (30,38)
(17,45) (27,34)
(40,37) (12,41)
(32,46) (21,14)
(23,23) (23,29)
(38,23) (40,31)
(34,43) (33,43)
(9,42) (41,15)
(12,23) (8,43)
(39,14) (7,43)
(38,19) (24,27)
(18,25) (11,41)
(25,29) (19,26)
(20,25) (23,41)
(26,15) (18,26)
(10,43) (42,35)
(39,35) (14,47)
(16,15) (29,18)
(25,38) (26,36)
(30,21) (6,40)
(12,19) (18,37)
(11,20) (14,23)
(31,34) (30,33)
(21,13) (31,44)
(15,48) (15,43)
(36,41) (39,33)
(23,36) (15,41)
(25,16) (28,19)
(24,22) (38,18)
(16,36) (27,30)
(24,38) (10,38)
(28,17) (22,28)
(45,22) (32,23)
(41,33) (8,38)
(37,19) (11,24)
(11,47) (29,39)
(37,23) (36,30)
(34,24) (16,39)
(23,19) (36,26)
(20,38) (13,41)
(17,28) (35,21)
(24,23) (20,22)
(33,38) (37,26)
(40,16) (10,39)
(29,41) (9,45)
(16,23) (34,19)
(21,19) (29,33)
(8,41) (34,37)
(27,34) (37,34)
(20,27) (32,45)
(23,17) (25,31)
(18,13) (38,21)
(40,33) (35,45)
(29,22) (10,24)
(10,39) (20,12)
(37,41) (28,35)
(40,30) (33,35)
(16,20) (21,12)
(37,32) (36,41)
(22,19) (34,24)
(19,45) (35,45)
(12,42) (12,38)
(10,42) (17,20)
(34,33) (32,22)
(12,46) (21,13)
(41,16) (37,21)
(10,24) (18,24)
(23,30) (11,46)
(24,30) (32,24)
(24,34) (32,39)
(10,38) (25,28)
(16,24) (9,21)
(25,32) (16,45)
(20,24) (20,24)
(20,40) (17,24)
(12,24) (38,36)
(35,44) (36,34)
(19,41) (33,23)
(6,41) (30,41)
(40,18) (12,20)
(32,22) (41,18)
(16,41) (14,24)
(12,24) (26,14)
(21,29) (16,47)
(11,48) (38,15)
(18,46) (42,24)
(38,24) (29,36)
(29,41) (24,18)
(15,41) (21,38)
(16,42) (38,36)
(11,37) (11,46)
(9,23) (30,42)
(14,24) (19,21)
(11,24) (16,30)
(38,27) (24,37)
(7,43) (12,25)
(12,38) (23,19)
(42,22) (43,23)
(11,45) (41,34)
(36,40) (9,38)
(28,38) (28,21)
(40,35) (43,36)
(17,15) (37,23)
(30,43) (13,18)
(37,34) (17,48)
(39,27) (30,19)
(35,43) (28,20)
(41,39) (38,26)
(9,41) (14,43)
(32,24) (23,19)
(40,33) (33,24)
(12,44) (22,38)
(17,43) (21,36)
(20,21) (44,35)
(10,44) (10,45)
(21,39) (39,29)
(16,40) (24,30)
(26,37) (16,18)
(9,39) (19,22)
(36,37) (26,41)
(37,22) (36,17)
(26,30) (17,22)
(9,41) (22,37)
(21,26) (37,29)
(14,23) (19,45)
(19,41) (39,22)
(17,45) (42,23)
(23,14) (16,42)
(37,43) (24,38)
(45,36) (15,42)
(31,22) (35,34)
(19,27) (22,29)
(13,38) (8,38)
(19,42) (33,43)
(23,36) (14,50)
(44,37) (13,23)
(19,36) (17,43)
(18,15) (37,24)
(42,24) (24,15)
(11,48) (13,22)
(15,20) (40,37)
(26,30) (30,37)
(37,32) (40,17)
(15,45) (33,39)
(12,40) (38,42)
(9,21) (13,20)
(14,45) (39,36)
(25,15) (23,36)
(10,38) (33,20)
(21,13) (19,26)
(23,27) (36,18)
(36,19) (37,17)
(9,42) (22,39)
(21,27) (25,35)
(31,37) (19,42)
(35,41) (28,17)
(25,20) (15,16)
(10,46) (17,28)
(41,40) (12,49)
(27,17) (40,34)
(35,30) (31,20)
(32,35) (33,46)
(30,44) (42,25)
(23,13) (31,36)
(41,33) (41,36)
(20,43) (40,16)
(27,39) (30,41)
(16,46) (39,35)
(30,22) (31,34)
(8,40) (36,19)
(22,40) (21,22)
(16,40) (39,17)
(10,43) (41,33)
(28,37) (14,26)
(29,36) (12,24)
(12,21) (17,21)
(38,15) (20,38)
(34,31) (9,40)
(35,27) (24,40)
(37,35) (10,47)
(34,34) (44,22)
(7,44) (28,40)
(24,33) (43,33)
(35,42) (12,19)
(36,21) (26,41)
(32,38) (30,38)
(34,20) (17,16)
(35,46) (29,40)
(24,20) (43,35)
(21,39) (16,17)
(13,26) (43,37)
(19,43) (35,35)
(17,39) (23,28)
(17,28) (21,29)
(11,43) (10,44)
(24,17) (39,22)
(40,30) (6,40)
(40,38) (8,45)
(36,42) (17,22)
(18,40) (13,41)
(26,20) (26,34)
(15,18) (23,37)
(17,45) (12,47)
(25,30) (32,36)
(41,38) (38,27)
(8,45) (15,38)
(38,18) (20,45)
(27,34) (36,20)
(16,20) (9,39)
(21,11) (17,16)
(12,47) (15,41)
(39,30) (28,16)
(25,17) (33,24)
(36,28) (10,43)
(8,40) (21,36)
(39,15) (11,42)
(43,37) (31,41)
(23,24) (39,16)
(22,22) (16,44)
(31,39) (24,13)
(15,48) (37,23)
(22,16) (29,17)
(37,31) (23,14)
(33,47) (18,22)
(37,35) (8,22)
(42,38) (37,16)
(14,17) (19,26)
(23,11) (33,20)
(32,25) (20,26)
(16,19) (12,25)
(18,37) (27,39)
(23,16) (36,23)
(42,25) (25,31)
(11,45) (13,21)
(12,21) (31,44)
(33,36) (39,38)
(11,25) (38,17)
(14,24) (18,47)
(30,23) (38,33)
(38,32) (13,18)
(22,23) (13,25)
(22,29) (26,41)
(19,27) (24,12)
(31,35) (37,17)
(32,43) (9,44)
(11,44) (23,22)
(35,44) (21,13)
(30,42) (40,31)
(19,26) (18,46)
(35,45) (12,41)
(36,30) (33,45)
(15,41) (31,22)
(22,22) (28,18)
(34,37) (20,22)
(38,28) (35,35)
(35,29) (17,39)
(22,26) (12,42)
(28,18) (17,41)
(33,24) (29,43)
(38,35) (28,35)
(37,27) (34,41)
(20,40) (8,44)
(36,30) (33,46)
(27,37) (23,17)
(22,27) (33,43)
(23,30) (43,33)
(17,20) (27,15)
(29,38) (16,48)
(16,26) (31,22)
(21,11) (19,44)
(24,34) (36,28)
(24,35) (18,13)
(37,24) (16,20)
(24,39) (42,25)
(21,26) (26,37)
(30,44) (34,19)
(19,41) (12,25)
(28,19) (17,19)
(39,23) (13,23)
(38,18) (38,42)
(38,27) (21,13)
(23,36) (39,27)
(28,42) (17,42)
(25,14) (33,25)
(44,37) (39,38)
(15,16) (24,22)
(32,32) (17,46)
(17,19) (14,38)
(13,24) (12,45)
(40,33) (19,14)
(33,20) (33,36)
(36,33) (37,32)
(15,19) (29,43)
(44,22) (24,36)
(32,32) (44,22)
(20,20) (12,41)
(22,11) (17,42)
(30,33) (28,16)
(26,17) (26,35)
(27,17) (32,42)
(24,36) (22,29)
(12,48) (15,41)
(13,41) (8,39)
(35,45) (33,36)
(24,12) (27,32)
(16,42) (9,39)
(16,45) (32,39)
(19,21) (18,25)
(25,15) (40,32)
(26,34) (16,28)
(18,44) (42,37)
(26,31) (9,43)
(42,32) (42,32)
(28,40) (33,23)
(44,34) (13,24)
(13,26) (23,20)
(40,14) (19,26)
(39,22) (16,45)
(35,32) (30,40)
(33,46) (13,47)
(43,38) (14,40)
(21,39) (39,25)
(20,20) (13,49)
(27,39) (35,39)
(36,29) (34,38)
(12,41) (23,28)
(22,10) (18,25)
(10,23) (34,41)
(42,22) (37,29)
(26,18) (37,44)
(16,45) (36,28)
(21,12) (8,43)
(16,43) (28,38)
(7,42) (32,42)
(27,33) (28,16)
(7,44) (24,37)
(28,36) (32,22)
(28,43) (22,19)
(38,35) (38,15)
(21,14) (24,14)
(10,44) (43,35)
(35,26) (9,23)
(13,18) (38,35)
(37,27) (35,39)
(33,39) (16,24)
