../../bgmaps/AR0401SR.map
(27,53) (19,48)
(22,38) (33,31)
(13,50) (20,32)
(17,54) (22,46)
(38,26) (42,43)
(22,23) (38,31)
(24,28) (29,11)
(27,32) (22,53)
(10,29) (10,42)
(21,36) (18,25)
(21,49) (33,47)
(23,30) (20,39)
(26,15) (38,45)
(23,14) (16,30)
(44,34) (42,51)
(41,47) (34,23)
(18,34) (30,40)
(21,44) (23,29)
(30,49) (27,27)
(21,29) (20,31)
(34,50) (39,30)
(19,37) (25,33)
(39,49) (12,26)
(26,53) (32,50)
(32,54) (8,44)
(20,32) (19,53)
(11,42) (41,45)
(23,18) (12,43)
(16,33) (23,29)
(39,50) (21,34)
(23,33) (39,38)
(25,24) (13,45)
(33,53) (33,36)
(27,55) (29,36)
(32,37) (20,37)
(14,49) (13,23)
(35,40) (19,23)
(34,36) (13,23)
(17,23) (11,40)
(29,38) (32,43)
(42,48) (16,37)
(25,51) (8,33)
(21,35) (38,51)
(14,23) (23,52)
(26,16) (27,51)
(28,39) (13,23)
(19,43) (14,45)
(35,25) (9,32)
(34,37) (25,28)
(36,35) (24,54)
(12,34) (10,50)
(43,31) (10,45)
(12,40) (35,36)
(8,34) (27,40)
(38,26) (7,40)
(41,45) (23,46)
(47,44) (10,44)
(36,35) (26,40)
(29,41) (37,31)
(26,51) (23,26)
(31,38) (34,23)
(16,19) (10,31)
(20,23) (27,14)
(16,47) (25,23)
(28,33) (18,32)
(30,39) (8,48)
(11,37) (39,27)
(41,44) (41,46)
(9,42) (9,48)
(42,43) (8,34)
(37,53) (13,41)
(40,47) (30,31)
(24,18) (12,28)
(36,48) (18,28)
(47,45) (22,35)
(30,31) (18,38)
(37,25) (17,19)
(45,34) (34,51)
(34,40) (23,30)
(26,49) (32,9)
(34,34) (16,24)
(12,44) (35,36)
(38,28) (27,13)
(40,50) (35,32)
(29,37) (41,31)
(31,42) (33,27)
(16,54) (16,25)
(21,24) (18,23)
(42,42) (33,41)
(47,43) (23,23)
(13,43) (28,46)
(30,42) (40,46)
(40,32) (41,28)
(24,20) (19,53)
(13,29) (36,47)
(37,49) (23,30)
(41,30) (28,34)
(18,38) (8,37)
(12,52) (41,42)
(45,32) (22,29)
(33,52) (30,44)
(27,49) (36,35)
(40,34) (11,40)
(28,52) (24,52)
(19,51) (19,32)
(40,35) (31,31)
(25,41) (29,45)
(25,33) (40,50)
(25,23) (23,39)
(39,49) (37,27)
(33,32) (39,42)
(36,53) (20,25)
(13,29) (33,26)
(21,24) (28,31)
(34,49) (31,25)
(47,39) (32,8)
(31,36) (17,19)
(31,44) (15,53)
(12,33) (35,36)
(20,51) (35,49)
(37,29) (22,31)
(12,48) (34,36)
(29,34) (26,42)
(34,47) (26,24)
(19,41) (43,35)
(25,49) (26,43)
(30,32) (35,47)
(43,39) (24,32)
(26,30) (41,39)
(15,45) (17,52)
(12,25) (23,15)
(24,51) (33,23)
(20,43) (42,28)
(16,36) (15,34)
(21,29) (9,33)
(10,30) (19,52)
(40,43) (38,47)
(31,32) (29,27)
(30,28) (21,31)
(28,40) (41,46)
(16,46) (18,20)
(41,45) (46,41)
(21,28) (32,37)
(12,43) (39,46)
(19,53) (11,29)
(27,41) (28,46)
(39,42) (10,48)
(47,43) (27,50)
(21,23) (14,24)
(30,31) (16,21)
(7,37) (28,11)
(14,49) (22,52)
(12,42) (19,52)
(38,27) (10,37)
(39,30) (30,41)
(10,43) (12,40)
(25,26) (33,40)
(15,24) (13,41)
(39,43) (27,10)
(17,50) (25,32)
(15,25) (26,39)
(9,45) (46,44)
(30,53) (43,32)
(21,21) (20,26)
(42,38) (23,20)
(41,34) (27,46)
(30,52) (40,38)
(29,23) (26,41)
(23,34) (14,22)
(30,34) (45,39)
(22,21) (19,21)
(41,44) (27,55)
(43,35) (11,33)
(27,42) (33,39)
(22,41) (36,26)
(26,45) (42,41)
(24,53) (47,45)
(43,38) (12,36)
(20,49) (23,29)
(31,54) (40,34)
(35,53) (10,48)
(17,32) (45,48)
(17,42) (13,32)
(8,37) (10,37)
(44,45) (12,32)
(15,44) (41,31)
(25,51) (9,35)
(17,20) (8,37)
(25,28) (43,41)
(12,36) (27,46)
(25,27) (17,30)
(40,39) (40,30)
(42,41) (46,38)
(24,20) (31,38)
(46,42) (41,39)
(38,47) (22,30)
(17,36) (18,43)
(8,39) (11,44)
(34,39) (35,53)
(23,21) (36,27)
(27,49) (17,36)
(16,23) (14,52)
(35,25) (44,38)
(26,21) (10,29)
(9,50) (18,33)
(38,26) (33,27)
(19,44) (17,47)
(33,27) (24,32)
(11,47) (31,49)
(40,45) (12,50)
(10,32) (24,53)
(24,13) (37,45)
(30,42) (30,8)
(9,49) (23,51)
(27,39) (42,49)
(36,36) (16,26)
(28,43) (30,9)
(35,23) (27,46)
(9,45) (23,50)
(23,27) (29,7)
(12,45) (21,28)
(12,42) (24,22)
(20,22) (22,52)
(36,44) (36,33)
(24,21) (33,38)
(9,31) (18,37)
(29,53) (46,48)
(34,25) (35,49)
(25,50) (27,45)
(42,46) (15,45)
(31,50) (42,37)
(11,47) (26,30)
(8,47) (32,7)
(24,33) (24,13)
(20,22) (8,42)
(23,19) (34,46)
(38,51) (26,14)
(18,28) (19,28)
(9,38) (38,32)
(21,50) (36,28)
(7,33) (15,20)
(32,53) (41,35)
(21,37) (22,30)
(23,51) (9,34)
(14,23) (41,30)
(12,46) (29,45)
(14,51) (46,41)
(43,38) (32,35)
(18,35) (34,46)
(36,25) (12,25)
(31,35) (28,45)
(39,31) (19,28)
(10,51) (23,32)
(44,32) (20,23)
(34,35) (22,45)
(18,53) (18,37)
(30,33) (23,52)
(26,21) (35,50)
(24,13) (27,54)
(14,27) (23,21)
(14,43) (31,6)
(21,23) (39,33)
(40,36) (14,26)
(25,28) (39,49)
(9,38) (28,54)
(8,34) (44,37)
(10,41) (32,26)
(8,30) (22,51)
(18,28) (40,29)
(10,50) (46,38)
(37,48) (18,36)
(45,34) (38,46)
(23,45) (24,13)
(33,8) (36,44)
(20,37) (21,27)
(41,50) (44,42)
(28,24) (18,53)
(41,43) (18,26)
(39,41) (10,32)
(45,36) (40,29)
(12,30) (33,51)
(33,7) (12,51)
(26,39) (30,29)
(16,32) (47,40)
(19,50) (8,42)
(42,33) (18,53)
(33,54) (27,11)
(9,50) (30,34)
(28,30) (17,52)
(17,37) (41,41)
(17,21) (30,10)
(23,50) (36,46)
(44,32) (21,49)
(39,47) (30,42)
(41,35) (42,50)
(24,16) (14,44)
(25,22) (26,17)
(29,39) (7,41)
(20,32) (38,46)
(30,33) (20,25)
(24,13) (41,44)
(23,50) (20,49)
(19,39) (45,40)
(30,45) (42,44)
(31,41) (20,35)
(40,39) (12,41)
(11,40) (25,32)
(29,50) (19,40)
(22,53) (31,24)
(37,49) (13,44)
(37,51) (33,8)
(23,21) (23,22)
(20,53) (21,31)
(29,42) (19,30)
(16,37) (31,55)
(17,37) (36,27)
(43,45) (35,23)
(11,39) (25,54)
(23,20) (30,30)
(17,20) (10,47)
(31,36) (7,40)
(41,32) (40,31)
(30,9) (12,27)
(23,51) (24,45)
(36,50) (31,31)
(24,33) (41,44)
(47,42) (17,52)
(17,48) (25,21)
(23,17) (11,36)
(31,50) (29,24)
(44,35) (23,20)
(29,9) (18,29)
(13,44) (39,39)
