../../bgmaps/AR0201SR.map
(82,138) (92,158)
(135,60) (105,160)
(55,100) (87,148)
(66,127) (53,96)
(89,162) (83,150)
(87,93) (130,60)
(127,66) (78,144)
(75,136) (83,159)
(57,138) (58,138)
(51,129) (67,99)
(66,136) (80,91)
(82,154) (95,162)
(131,64) (62,135)
(61,110) (72,134)
(125,66) (58,142)
(73,93) (84,147)
(116,71) (65,104)
(69,141) (86,156)
(107,70) (70,102)
(106,70) (120,68)
(60,108) (71,127)
(59,127) (67,104)
(101,83) (77,81)
(89,160) (118,68)
(78,87) (63,135)
(70,123) (112,70)
(92,88) (54,96)
(133,58) (73,97)
(99,158) (73,124)
(60,136) (61,135)
(96,85) (98,161)
(86,141) (67,128)
(53,94) (76,143)
(75,139) (66,122)
(90,158) (99,79)
(60,123) (63,104)
(96,89) (100,162)
(64,143) (62,120)
(77,84) (80,141)
(54,99) (64,136)
(57,93) (108,69)
(81,93) (70,135)
(79,85) (60,118)
(61,141) (70,140)
(54,140) (87,151)
(76,76) (92,163)
(58,120) (128,65)
(91,91) (77,127)
(71,130) (67,133)
(102,78) (60,131)
(87,150) (61,102)
(83,143) (73,136)
(69,132) (55,94)
(68,130) (74,80)
(71,123) (115,71)
(78,84) (77,144)
(51,138) (85,148)
(83,92) (84,157)
(74,141) (80,136)
(128,64) (70,132)
(64,130) (70,139)
(68,129) (70,131)
(103,76) (80,140)
(58,140) (106,160)
(76,144) (122,68)
(76,86) (74,143)
(72,129) (68,133)
(83,147) (77,136)
(56,138) (84,139)
(83,159) (78,137)
(72,98) (59,111)
(86,161) (85,152)
(53,133) (60,117)
(90,162) (60,140)
(57,97) (55,103)
(102,162) (106,70)
(77,89) (52,137)
(88,154) (67,128)
(68,100) (78,143)
(120,68) (85,90)
(73,132) (61,127)
(96,159) (77,144)
(52,96) (111,70)
(88,93) (80,91)
(91,90) (77,72)
(85,90) (63,137)
(58,102) (76,85)
(65,135) (134,54)
(71,123) (57,95)
(59,105) (107,71)
(73,136) (56,131)
(78,136) (121,66)
(92,158) (56,105)
(79,93) (100,76)
(82,92) (116,70)
(72,125) (105,71)
(66,134) (86,142)
(131,61) (94,162)
(83,91) (58,119)
(138,54) (63,133)
(67,131) (78,139)
(104,73) (86,161)
(74,124) (88,91)
(88,158) (131,58)
(58,114) (62,137)
(85,139) (85,149)
(53,138) (85,143)
(127,64) (73,135)
(120,67) (60,102)
(99,159) (71,129)
(75,137) (58,119)
(83,89) (116,71)
(84,152) (103,159)
(57,96) (74,93)
(54,133) (76,138)
(60,136) (70,137)
(63,132) (91,91)
(100,77) (95,90)
(51,132) (58,141)
(131,63) (135,59)
(60,106) (84,158)
(101,79) (121,68)
(90,92) (110,70)
(58,141) (59,119)
(65,130) (106,162)
(51,137) (73,132)
(76,85) (89,159)
(60,134) (66,132)
(81,87) (93,162)
(76,90) (82,149)
(81,93) (89,158)
(134,57) (87,153)
(68,138) (59,130)
(104,161) (74,130)
(91,89) (96,88)
(68,100) (77,133)
(78,144) (61,119)
(71,140) (62,139)
(85,137) (61,109)
(66,125) (53,139)
(56,96) (79,89)
(69,130) (60,106)
(104,75) (132,57)
(68,132) (54,137)
(78,80) (138,57)
(99,81) (53,90)
(67,140) (76,145)
(67,100) (73,124)
(69,100) (100,84)
(77,143) (62,105)
(60,102) (80,89)
(97,89) (119,70)
(67,137) (64,140)
(67,101) (56,136)
(71,132) (103,80)
(81,137) (122,70)
(127,64) (77,80)
(61,115) (56,131)
(68,124) (72,129)
(74,128) (71,100)
(88,151) (54,92)
(112,71) (58,139)
(88,152) (75,123)
(97,84) (69,101)
(62,141) (65,137)
(85,143) (90,154)
(79,89) (88,93)
(59,104) (128,62)
(103,73) (72,142)
(62,103) (83,147)
(51,133) (62,143)
(80,134) (52,98)
(54,104) (65,103)
(77,144) (105,75)
(100,76) (56,107)
(68,127) (71,130)
(108,70) (71,137)
(55,137) (135,53)
(114,69) (86,153)
(89,89) (86,138)
(83,158) (94,159)
(125,63) (100,84)
(75,83) (67,129)
(115,71) (69,97)
(101,84) (61,130)
(135,58) (79,141)
(55,132) (94,163)
(60,123) (135,60)
(54,140) (76,144)
(77,144) (117,70)
(59,137) (80,134)
(85,159) (90,88)
(98,162) (57,99)
(75,140) (69,141)
(62,129) (59,132)
(104,159) (74,123)
(105,72) (105,72)
(80,133) (88,149)
(60,114) (87,155)
(56,132) (88,160)
(95,88) (68,137)
(60,113) (87,162)
(84,93) (87,154)
(70,141) (74,135)
(93,88) (73,126)
(99,161) (124,68)
(132,58) (84,157)
(60,138) (57,138)
(75,130) (59,110)
(107,70) (124,64)
(62,129) (57,130)
(58,131) (57,93)
(130,62) (86,92)
(91,159) (57,135)
(87,159) (60,117)
(108,72) (132,63)
(75,80) (52,132)
(96,162) (60,124)
(58,119) (95,87)
(67,128) (54,93)
(60,117) (53,90)
(51,133) (57,104)
(59,111) (63,136)
(75,124) (138,54)
(77,145) (59,109)
(106,71) (54,102)
(67,133) (73,95)
(125,64) (50,134)
(88,148) (137,51)
(77,78) (82,140)
(50,129) (72,135)
(100,162) (54,93)
(84,141) (136,56)
(99,79) (71,99)
(63,140) (74,98)
(88,159) (82,136)
(76,85) (57,137)
