../../bgmaps/AR0701SR.map
(21,204) (53,67)
(163,171) (123,157)
(56,30) (62,87)
(100,57) (59,56)
(135,52) (22,54)
(115,47) (6,39)
(119,145) (52,64)
(97,46) (114,42)
(158,195) (41,79)
(68,30) (134,103)
(117,205) (171,122)
(85,129) (66,123)
(164,104) (109,86)
(127,102) (59,17)
(129,132) (65,159)
(103,88) (45,98)
(195,212) (162,149)
(107,139) (105,128)
(23,64) (95,203)
(10,49) (100,155)
(157,105) (105,100)
(131,23) (165,24)
(162,16) (143,81)
(113,40) (33,197)
(70,196) (70,154)
(81,111) (59,16)
(26,138) (35,140)
(29,197) (11,209)
(74,107) (130,94)
(61,23) (69,25)
(127,151) (188,214)
(104,122) (30,60)
(39,122) (37,167)
(44,149) (160,67)
(97,208) (178,48)
(126,55) (125,123)
(183,42) (119,131)
(133,107) (101,97)
(103,97) (136,54)
(87,219) (104,145)
(68,164) (55,82)
(42,26) (96,111)
(163,110) (79,209)
(93,87) (29,203)
(81,52) (158,19)
(96,204) (12,48)
(57,175) (36,100)
(86,114) (43,63)
(149,125) (129,110)
(42,23) (40,144)
(27,207) (51,123)
(23,193) (50,170)
(81,111) (61,59)
(65,52) (161,195)
(173,191) (110,144)
(193,41) (57,57)
(96,142) (66,162)
(149,197) (163,168)
(49,29) (15,58)
(115,214) (46,192)
(111,137) (201,41)
(122,34) (112,113)
(104,72) (137,156)
(117,145) (70,50)
(67,153) (164,148)
(42,69) (138,162)
(136,200) (140,160)
(43,149) (102,95)
(137,97) (21,49)
(75,55) (130,25)
(76,13) (95,94)
(41,178) (16,60)
(157,113) (83,48)
(128,161) (88,76)
(146,197) (34,121)
(160,171) (144,86)
(114,131) (93,43)
(58,193) (52,37)
(67,91) (104,61)
(36,158) (41,181)
(107,44) (121,216)
(113,146) (106,149)
(63,38) (4,44)
(150,88) (60,89)
(92,42) (196,46)
(42,167) (17,205)
(182,199) (58,203)
(58,171) (107,222)
(102,47) (102,132)
(58,198) (68,195)
(98,44) (121,155)
(29,119) (105,210)
(73,109) (134,94)
(54,131) (144,57)
(116,183) (136,167)
(38,197) (192,44)
(149,58) (126,160)
(115,209) (162,140)
(151,181) (82,153)
(154,188) (10,36)
(144,198) (31,192)
(46,25) (40,186)
(50,29) (105,186)
(49,40) (118,50)
(169,59) (21,204)
(135,57) (139,126)
(152,136) (42,69)
(67,31) (66,51)
(157,23) (157,149)
(22,198) (174,58)
(168,198) (26,208)
(41,172) (73,163)
(21,60) (104,187)
(68,102) (58,89)
(73,16) (13,56)
(121,207) (104,37)
(154,178) (68,18)
(167,145) (42,154)
(144,170) (134,57)
(161,24) (193,214)
(156,164) (111,128)
(87,84) (140,26)
(82,210) (177,197)
(154,88) (14,202)
(50,23) (14,42)
(41,185) (68,27)
(88,212) (66,104)
(108,221) (44,190)
(174,62) (91,143)
(32,58) (106,53)
(164,149) (137,201)
(67,46) (107,136)
(98,42) (164,160)
(152,64) (9,41)
(74,125) (112,172)
(31,194) (88,125)
(121,128) (86,115)
(164,129) (65,132)
(31,134) (132,58)
(157,114) (58,166)
(11,47) (68,130)
(154,123) (113,143)
(104,191) (47,134)
(112,74) (102,35)
(27,206) (154,198)
(144,84) (44,71)
(101,156) (92,83)
(166,17) (166,184)
(47,64) (98,100)
(160,152) (42,159)
(52,132) (74,48)
(50,21) (38,71)
(36,159) (134,194)
(171,138) (182,208)
(106,119) (114,110)
(174,200) (36,197)
(107,87) (42,88)
(144,170) (95,138)
(57,203) (39,178)
(22,65) (162,168)
(88,133) (160,72)
(104,98) (87,51)
(151,37) (61,91)
(39,32) (148,58)
(96,158) (162,61)
(16,45) (59,133)
(153,60) (120,27)
(134,91) (46,22)
(131,166) (151,37)
(98,56) (43,28)
(55,32) (45,68)
(21,195) (112,112)
(33,121) (90,211)
(30,138) (118,149)
(95,148) (112,49)
(149,58) (145,35)
(123,116) (44,112)
(157,119) (61,166)
(163,27) (41,108)
(77,206) (166,88)
(45,68) (38,90)
(99,220) (129,107)
(22,57) (45,152)
(124,109) (74,208)
(156,86) (106,194)
(181,47) (158,28)
(45,173) (46,171)
(32,193) (64,124)
(32,136) (123,157)
(166,148) (105,146)
(33,76) (167,195)
(108,113) (33,191)
(49,123) (138,30)
(108,88) (111,172)
(148,123) (165,62)
(55,68) (103,193)
